21,"[ 1.6992522   6.139616   -0.69103193 -1.0722064  -5.1437755  -1.7960961
  0.20328425 -0.91883713  0.93905944  1.817415   -1.8803034   0.9403194
  1.8953841   2.2266126  -0.39148888  0.66084915  0.53182673 -1.2268783
  0.2544764   0.2906214   2.4056554   1.131411   -0.0473704  -0.23812072
  0.734466   -0.26994097 -0.10485654  1.2092806  -0.99821097  1.524232
  0.22354662 -0.08422108 -0.50773716  0.10782894 -0.38830414 -0.09733766
 -0.38458678  0.9005168   0.91371435  0.6970066   0.06343191 -0.5599987
 -0.15477455  1.0080253   0.28960958 -0.4349232   0.07533974  0.934917
 -0.28845552 -1.869809   -1.0441966   0.9815348   0.8576787  -0.35777467
  0.51810926 -0.5167563   0.13801868  1.6408753   0.31131443 -0.739643
 -0.4038484  -0.50371504  0.20052618  0.6123467   0.49228004  0.6501744
 -0.4271097   0.93824273  0.6693117   0.12859225  0.6209473  -0.5301487
  0.893701    0.05944218  0.06970188 -0.3974516   0.6176231  -0.63916904
 -0.4668098   0.29051805  0.31363833  0.6032233   0.10235453 -0.8296854
  0.05837815 -0.10325157 -0.19836003  0.14756435  0.13000998  0.6739247
 -0.7949908 ]"
22,"[-4.1511455e+00 -3.3355887e+00 -1.6833712e+00  2.2685461e+00
  7.7841711e+00  4.5019951e+00  5.1689088e-01  4.1684148e-01
  2.7062303e-01 -6.5040517e-01 -3.3876600e+00  1.4369071e+00
  8.2101190e-01  2.3934350e+00 -3.5345250e-01 -1.3491260e+00
  7.8816289e-01 -4.3586916e-01 -4.2906928e-01  7.3444015e-01
  1.0101911e-01  3.7180495e-01 -1.5594831e+00 -1.2470113e+00
  2.1273282e+00 -2.0065449e-01  1.5133270e+00  2.4371055e-01
 -1.4893711e+00  2.2255228e-01  1.1115522e-01  1.7199366e+00
  2.1269913e+00  1.1194096e+00  3.2863814e-01 -1.7769362e+00
  3.0453390e-01  2.4643259e+00 -3.5061392e-01 -7.0424217e-01
 -1.0871619e+00 -5.0529563e-01 -7.1153498e-01 -3.3288708e-01
  3.4794739e-01  6.5315610e-01 -3.0751306e-01  9.3869537e-01
  1.8849131e-01  3.6722195e-01  5.3488553e-01  5.7259303e-01
  2.8077900e-01  2.3865597e-03  1.1433166e+00  2.1009086e-01
 -1.1885793e+00  3.3705702e-01  9.0791935e-01 -5.9735858e-01
 -4.3458968e-01  2.0218568e-01 -2.2560727e-02  3.4456845e-02
 -9.1265917e-02 -3.4340727e-01 -3.5732105e-01 -2.5560910e-01
  7.3909032e-01  1.6751114e-01 -2.4193233e-01  1.7616687e-02
  1.0345221e-01  4.2669684e-01  5.3131664e-01  4.5163262e-01
 -5.0396597e-01 -1.4012864e-01 -1.1000298e-01  3.8195914e-01
 -4.1599121e-02 -3.9803019e-01  5.6670845e-01 -8.5506842e-02
  4.7694740e-01 -6.0049856e-01  3.8037586e-01 -3.7883905e-01
 -3.3173507e-01 -3.7909749e-01 -1.1784184e-01]"
23,"[-2.6655412e+00 -1.2508081e+00  3.3868558e+00 -2.0660546e+00
  4.4557357e+00 -2.2029154e-01  1.6874032e+00 -7.2630799e-01
  1.5568161e+00 -3.5746285e-01  2.1001239e+00  7.6265609e-01
  5.7289672e-01  7.2810835e-01  1.3628206e+00  2.0199428e+00
  2.4394352e-02 -3.6769634e-01  4.7572739e-03 -5.0460607e-01
 -6.9817382e-01 -4.7083643e-01 -6.8962950e-01  3.0657411e-01
  9.6198440e-01  2.8118640e-02  7.9877460e-01 -1.8834798e+00
  2.6408532e+00  7.9194391e-01 -1.9949497e+00  1.3764473e+00
 -1.0960615e+00  8.1196767e-01 -5.8853972e-01  1.7112309e+00
 -8.7482208e-01  4.3395907e-02 -6.8416214e-01  2.5886238e-01
  3.9726880e-01 -1.3700628e+00 -1.2137151e+00  2.3236632e-02
 -9.8801655e-01  8.0021888e-01 -1.2420372e+00 -1.6800725e+00
  1.5129999e+00 -8.2143968e-01  1.3397303e-01  3.5866004e-01
 -5.0394362e-01 -6.9578320e-01 -6.6771829e-01 -4.8111272e-01
 -3.1061172e-01 -8.4282523e-01 -9.1510874e-01 -3.5044023e-01
 -3.4062788e-01 -9.7311372e-01  4.2649925e-01  7.7414125e-01
 -2.2611828e-03 -4.7888434e-01 -4.7451952e-01 -4.6464026e-02
 -2.2493958e-01  5.3934848e-01  7.0087753e-02  1.0136557e+00
  7.0537436e-01  5.0983775e-02  3.6777577e-01 -4.9128547e-01
  5.6206745e-01  2.2113974e-01 -3.8478613e-02  9.2924379e-02
 -1.3957767e-01 -4.2668158e-01  5.4005940e-02 -4.9338248e-01
 -5.0786084e-01  7.0305234e-01  2.9326570e-01 -2.7470621e-01
 -6.6696644e-01  2.0698845e-01 -3.0917460e-01]"
24,"[-0.55418164 -5.2629633   1.6323775   2.13518    -4.3541894  -1.4377352
 -0.26735857 -1.8991427  -3.3229578   0.05520904  0.98321426  0.6243713
  1.811807   -0.2836297   0.16955896  0.10294154  0.97453135  0.4484186
  0.40030327  2.798157   -1.699042   -1.8633866  -1.0951537   2.6170125
  1.5717745   0.15533271 -0.3669401   0.6786479  -0.42421913 -0.5774133
  0.21852253 -0.916964   -0.1618709   0.49400333  0.16837353 -0.06580488
 -0.5358176  -0.6236706   1.3797364   1.2837844  -0.14199133  0.96219563
 -1.5584463   0.12792933  0.5395446  -0.11780772 -0.4646187   0.20630041
 -0.6863181   0.98643464  0.37826338 -0.45727074  0.42220098 -0.40515685
 -0.36963388  0.75534254  0.45279357 -0.6064214   0.2883953  -0.35333478
  0.41480812  0.1107104  -0.62041104 -0.2751586  -0.60741013 -0.13189662
 -0.02537394 -0.21821372  0.35603356  0.5155437   0.19512746  0.17084658
  0.06304613 -0.28907016 -0.05294447  0.34179348 -0.05875478 -0.11036766
 -0.164926   -0.731671    0.77294046  0.10216615 -0.18398803  0.15082014
  0.02452185  1.0441829  -0.11229316  0.24493456  0.03677493 -0.43686074
 -0.32513064]"
25,"[-1.0608953  -2.6561232  -5.5938106   1.3596632  -3.2388408  -1.9627099
 -3.2578137   0.31389603  1.7799581   0.135157    0.48036984  0.2630393
 -0.5394985   0.07737865 -0.34466377  0.85858506 -0.82403857  0.00983735
 -0.71875364  0.8973744   0.7134435   0.25952145  0.17301255 -2.3558812
  0.4801224   0.03205586 -0.06235687  0.30316782 -0.37871727 -0.42565265
  1.3807974   0.01696609 -1.0116967  -0.7818407   0.24788304  0.02783067
 -0.8883987  -2.3951924  -0.46824613 -1.09976    -0.09166822  0.06997698
 -0.2080072   1.2221318   0.9020455   0.64933354 -1.1728911  -0.29441205
  0.11660378  0.21768285 -0.04182317  0.79000527 -0.9827476  -0.56489193
 -0.59533507 -0.8985394  -0.32808882 -0.09559367  0.45396754 -0.28038844
  0.02479431 -0.2820045  -1.3322773   0.533893    0.22466113  0.04865473
  0.8606457   0.55586     0.08446185 -0.44191045  0.13459161 -0.37578255
 -0.00989092  0.33758163  0.08635878  0.02994381 -0.17430852  0.02143986
  0.827554    0.05293443 -0.15813708  0.28682905 -0.27180943 -0.56666976
  0.03002596 -0.1821568   0.00618877 -0.48932427  0.55173236 -0.30119205
  0.6704518 ]"
26,"[-6.8792295  -0.7460825   2.0482168   0.7780236   2.550343    1.3613203
  2.4031446  -1.6027578   0.9531618  -1.9217837   1.2552861  -3.023626
  0.1858968  -0.80091023 -0.7294634  -0.8692338  -1.2829092   1.1047562
  0.55415374  1.3536241   0.5804747   0.03278558 -0.7115658  -1.3535974
  1.2155608  -0.2196867   2.328759   -0.7338214   0.322836    1.1049805
  0.34726742  0.3171093  -0.50642383  0.858974   -1.1860951  -0.82116896
 -0.09439195  0.5614422   0.5660715   1.0901132  -0.7583971  -0.6248003
  0.35844022  0.7272029  -0.16907571  0.16509283  0.30013323 -0.0208989
  1.5707707  -0.06058313 -1.2916831   0.12327348 -0.15128866  0.40677252
 -0.6151681  -0.02067614  0.996562    1.2434636  -0.00888768  1.0337601
 -0.06157898 -0.79474056  0.08489891 -0.36666504 -0.6324151   0.15320617
 -0.34506214 -0.42006305 -0.51802444  0.624515    0.3965465   0.26687348
 -0.14070743 -0.5950234   0.13170454  0.01279284  0.4807052   0.34815133
  0.3193526   0.5603645  -0.33773655  0.07126132 -0.12281416  0.9173089
  0.392873    0.20960806  0.17529267 -0.7987036   0.2394776   0.23798881
  0.03545483]"
27,"[-6.2775488e+00  1.3742170e+00 -1.7528622e+00 -2.0376589e+00
  4.1677766e+00 -1.1066502e+00  6.2672281e-01  3.7374480e+00
  1.0219647e+00 -2.2405720e+00 -1.7315884e+00 -1.4574176e-01
  2.9227629e+00 -3.0349728e-01  2.7053239e+00 -1.3101853e+00
  1.1589787e+00 -2.3200978e-01  2.2465031e+00 -3.3755803e-01
 -2.0562806e+00  1.4911048e+00  1.3176439e+00  5.3818619e-01
 -1.7868435e-02  1.6979234e-01 -1.8478589e-01  1.5481830e+00
 -1.1083951e+00  5.3247605e-02 -7.3788065e-01 -3.9386606e-01
 -1.3006203e-01 -1.6129656e-01  1.0963941e+00  5.8835812e-02
  4.3183592e-01 -7.3327112e-01 -1.3721524e-01 -6.2063563e-01
  7.3101449e-01  1.3789111e+00 -2.9124418e-01 -1.7319726e+00
 -7.3273158e-01 -8.9828771e-01 -1.5512534e-03  1.7836312e+00
  4.1443910e-02  4.5903030e-01 -7.9360045e-02 -5.9088892e-01
 -1.4757656e-01 -2.7719644e-01  1.2569232e-01  5.8158582e-01
  1.5527703e+00 -3.4226137e-01 -3.1877017e-01  8.5600978e-01
  3.0316329e-01 -6.9488269e-01 -4.8151191e-02  3.1917220e-01
  5.9985632e-01  5.3572464e-01 -1.1472315e-01  2.7567014e-01
 -2.5823987e-01 -1.7147313e-01  3.9963347e-01  5.2759353e-02
  2.1530057e-01 -9.1348253e-02  3.6588159e-01 -5.4378498e-01
 -8.1021069e-03 -9.2124069e-01 -7.5075680e-01 -3.2172003e-01
 -2.1854639e-01 -3.6480436e-01  7.8418428e-01  4.6762999e-02
  2.8772333e-01  2.3127633e-01  3.9198938e-01  3.7618247e-01
 -4.8154366e-01 -3.1859490e-01  7.4685603e-02]"
28,"[ 4.5598945e-01  3.5058212e+00  4.3030882e+00  1.7822717e+00
 -2.3938770e+00 -1.1401333e+00 -1.4183987e+00  2.0718775e+00
  1.2472190e+00  2.4232790e+00 -1.1172086e+00 -4.6725032e-01
  1.8011710e-01  8.5149294e-01 -1.4668165e+00  1.3125010e-01
 -3.2394376e-01 -3.4546959e-01 -1.5254526e+00 -1.3681796e+00
  1.2034291e+00 -2.2218373e-01  4.8845881e-01  1.2310394e+00
 -9.0778768e-01 -1.5986425e-01  9.9475282e-01  6.7860305e-01
 -2.5917284e+00  6.5810783e-03  1.6533056e+00  1.0743376e+00
  3.5001895e-01 -4.2407453e-02 -2.4500181e-01 -2.8444908e+00
 -9.6702754e-01 -4.3586910e-01 -1.3649468e+00 -6.5153159e-02
  2.4747516e-01  4.2339274e-01 -7.6259203e-02 -3.1565845e-01
  5.0231296e-01 -7.0566064e-01  9.1902220e-01 -1.4584897e-01
  1.3005905e+00 -6.1615813e-01  1.4002363e-01  3.7360087e-01
  4.9326789e-01  9.5560896e-01 -6.1566412e-01  1.0882999e+00
  5.6921053e-01 -1.2575845e-02 -3.9443779e-01  6.3944435e-01
  1.3088139e+00 -8.0384813e-02  1.0240458e-01 -3.8464767e-01
 -3.4041917e-01  8.6041290e-01  2.5692293e-02 -5.7835698e-02
 -3.9547673e-01  9.4140536e-01 -2.1087641e-01  6.5094107e-01
 -1.9826075e-01 -9.2087843e-02 -4.4813916e-01 -6.5270090e-01
  7.1018863e-01 -1.5871035e-01 -2.2551113e-01 -5.8752078e-01
  2.1354944e-02  7.1852701e-04  5.0140887e-01  5.9044332e-04
 -4.0319613e-01  2.2327024e-01  1.3673672e-01 -2.4588197e-01
  3.1877050e-01 -5.1163957e-02 -8.9336592e-01]"
29,"[-0.79002     1.4961799   4.4781184   2.3534498   1.9175235   1.567734
  0.03372969 -0.03469268 -0.03957183  2.8721597   0.45722774  2.0560513
 -3.2391436   0.47703078 -1.0466758   0.53986025 -1.715097   -1.6173345
 -2.7070384  -1.9357982   0.79911864  0.09836767  2.5369482  -0.83235806
  1.2126305   0.42444515 -1.8226627  -0.3643332  -1.1848285  -1.7316952
  0.59257895 -1.707949   -1.3551939   0.41810673 -0.11876494 -0.62136346
  0.8901909  -0.05677252 -0.29729927  0.34811795  0.37164813 -0.64832145
  0.07940196 -0.39331934 -0.01665005 -1.1587845   0.08154485 -0.3925715
 -1.1680315   0.7721584   0.98821855  0.7151108   0.07244053  1.2745804
  0.21995938 -0.7333297  -0.09087744  0.7245601  -0.16875768 -0.4527466
 -1.3113151  -0.91375    -0.27841696  1.0051533   0.44967923 -0.582674
  1.2485738   0.63709295  0.42267     0.0919966   0.42747253  0.2698855
  0.5004978  -0.45314673 -0.39885724  0.5066659   0.30227956 -0.38429683
  0.23105815 -0.51369244 -0.0628458  -0.3698072  -0.221691    0.8095179
  0.12022183  0.10980973  0.9241402  -0.6687239   0.6533809  -0.28820503
  0.21710728]"
30,"[ 1.7231541   2.1227672  -1.1668351   1.158907   -1.5784521   1.9597169
  1.2458433  -2.403515   -0.6182798  -2.3318946   0.29190552 -1.1623173
 -1.48154     0.92705923 -2.60025    -4.115489    0.4042886   2.8338563
  1.6439328  -1.6400316  -0.77228546  2.6356266   2.194292   -2.076948
 -0.25661132 -0.21686283 -0.29934895 -0.17051166  0.6039858   1.5349226
  1.3863299   0.5319008  -0.5689081  -0.5693054  -0.7737751   0.65824395
  1.3551028  -0.22626176 -0.06183086  0.26640922 -0.10609015  1.3672976
  0.65962154  0.1872653  -1.1554505   1.4042379   0.29714847  0.50023913
  0.5625198   0.16902256  0.870881   -0.68591833 -0.3467373  -0.8497465
 -0.36446154  0.1341067  -0.0962032   0.12563002  0.68778175  0.66963595
 -0.11098293  0.01247765 -1.2200277  -0.24873823  0.03576883 -0.5426446
 -0.13338715  0.2492382  -0.09312189 -0.08785131 -0.1783983   0.5367792
  0.27462438  0.312761    0.01127832 -0.16533625 -0.4059982   0.8173783
 -0.42478743 -0.9011868   0.29681924  0.29289615  0.15836868  0.23113585
  0.55027735  0.55782133  0.23217909  0.49120516 -0.32284024 -0.04573853
 -0.50307137]"
31,"[-5.7267785   0.9778359   1.7950656  -1.1699226   5.2600684  -3.6947768
  1.1139221  -1.0025342   2.30846    -1.1410089   0.5870082   2.371786
  1.3434271   0.15849894  0.9008352  -1.3062639  -2.0638936  -1.0290377
 -2.3914163   0.8285638  -0.77596146  0.881776   -0.4436734   0.84906054
  0.04111111  1.5216626  -0.27420464  0.7090474   1.84306    -1.3207998
 -0.82743794  0.55162024  2.35709    -1.4629864  -0.32585865 -0.19683658
  0.08164743 -0.9101418   0.77927494 -1.3827156  -1.2106318  -0.25594282
  0.90207    -0.708137    0.6749564   0.52848876 -1.4165852  -1.4314754
 -1.7091751  -0.6206524  -0.05288893 -0.45762193  0.22778903 -1.0267929
  0.07588296  1.4175018   0.7544739   0.585375    0.7070776  -0.42244345
  0.8745142  -0.49643466 -0.4840021  -0.01795184  0.18334305 -0.15203683
  0.63488543 -0.44375375  0.23024513  0.11429731 -0.80054    -0.57180333
  0.04954568  0.90813255  0.54958886  0.7543667   0.28490072  0.270235
  0.47031802  0.73163265 -0.48666015 -0.24899107  0.17956375 -0.06087593
  0.2895122   0.3806285   0.26453432  0.32558766  0.3398117   0.2638047
 -0.18856803]"
32,"[-3.9042358   1.4449705  -0.37795267 -0.62825924  3.1322315  -3.524507
  4.228412    4.4288383  -0.4062399  -1.6230991  -0.9565274  -1.046197
  3.1990805   0.22125469  0.39495432 -0.04713455 -0.81538725  0.04695591
 -1.7316269   0.1763256   2.3674376   0.69863945 -0.30725035  0.6677453
  0.4424823   0.5370826  -1.1599997  -2.8656461   0.18584368 -1.3248765
  0.08265197  1.1509477  -1.0153288   1.1151662  -1.9166552   0.8329994
 -1.0721993   1.4285655  -1.5200703  -1.071687   -1.3835915  -0.5343784
  0.11654654 -0.19281529 -0.17663324  0.5055771   0.63484454  1.235376
 -0.3656168   0.56376356 -0.19309099 -0.20722173  1.5786189  -1.2656955
 -0.9997221  -0.7883787  -0.7807798   0.7946551  -0.9265159  -0.8863667
  0.28344983 -0.67775947  0.67979306 -0.46831828  0.720588   -0.5261334
  0.61138785  0.732703   -0.3639439   0.06176142  0.26638976  0.04867817
 -0.75623024 -0.17608659  0.41576925  0.36689466  0.48761332  0.43627694
  0.4194045  -0.18565974  0.36988115 -0.22875802  0.5103975  -0.3547881
  0.6549609   0.40428263  0.05672096 -0.55102664 -0.42422327  0.23777947
 -0.02009387]"
33,"[ 1.0789224e+00 -3.1477916e+00 -4.5839615e+00  2.5259604e+00
 -3.2964973e+00  5.2461123e-01 -1.7811393e+00  4.3399313e-01
  1.0331860e+00  1.5549943e+00  9.9484342e-01 -2.1403124e+00
 -7.7339613e-01  4.2890716e-01  1.9170271e-01 -4.0933341e-01
  2.0478284e+00 -1.7780762e+00 -4.9631979e-02  1.1671195e+00
 -2.8776735e-01  6.8086445e-02 -2.6127201e-01 -7.0817661e-01
  1.0599843e+00 -8.8471091e-01 -1.5348128e+00  1.3103325e+00
  1.2855764e-03 -5.8305794e-01  5.2529055e-01  9.2050248e-01
 -1.4869580e-01 -7.6810253e-01 -1.1553617e+00  4.1279060e-01
 -6.5076303e-01 -4.3713152e-01  1.0826619e+00 -7.3812163e-01
 -1.4326300e-01 -4.3088123e-01 -3.7772078e-02  6.7653853e-01
 -9.7803253e-01 -6.8767506e-01 -5.6673515e-01  1.3810545e-01
  7.0589799e-01 -1.4376186e-01 -1.5479730e-03 -4.0154049e-01
 -4.8763251e-01 -1.0544626e+00 -4.9955210e-01  1.1909103e-01
  3.0433846e-01 -1.6286673e-01 -2.7809605e-01 -2.9644992e-02
  4.4775033e-01 -9.2951305e-02 -1.0225335e+00  3.0483621e-01
  4.9469236e-01 -1.3227825e-01  5.0054148e-02 -6.0720640e-01
 -2.5006557e-01 -1.6861723e-01 -1.8930130e-01  3.8840911e-01
  2.1287863e-01  8.1649505e-02 -3.5741413e-01  7.4942708e-01
 -1.9315568e-01 -2.9383418e-01 -7.0458400e-01  3.4411126e-01
 -6.2230337e-02 -5.3700334e-01 -1.8935701e-01 -1.1465456e-02
  3.1016219e-01  3.5642928e-01 -3.3772621e-01  3.9971003e-01
 -2.4794181e-01  3.3369285e-01  2.3343149e-01]"
34,"[-1.20432043e+00 -5.14647543e-01 -3.46545219e+00  4.70646763e+00
  6.63482046e+00  2.68315959e+00 -7.75509298e-01  1.83210611e-01
 -1.36071920e+00  1.53016472e+00 -4.55108452e+00  4.37807560e-01
  5.34877814e-02  3.72395158e+00 -1.35929644e+00 -1.04488432e+00
  2.49488831e+00  9.61758912e-01  1.54058254e+00 -5.68547964e-01
  5.87414682e-01 -6.59390926e-01 -9.46511209e-01 -1.13247776e+00
  1.70119262e+00 -1.98139966e-01  5.62839150e-01 -3.37457806e-01
 -1.41498423e+00  6.46575332e-01 -6.84367269e-02  3.48013937e-01
  4.55893159e-01  1.03056765e+00 -5.85828185e-01 -1.96511567e+00
 -2.26833791e-01  1.48675799e+00 -1.27280235e+00  4.63944644e-01
 -4.29937214e-01 -1.01225026e-01 -1.73233521e+00 -1.27869427e+00
 -6.88071027e-02  2.77849317e-01 -6.23213127e-02  8.12517703e-02
 -8.01278114e-01 -1.45086139e-01  3.96440923e-01 -3.44025940e-02
  2.92591825e-02 -7.71170676e-01  6.26100063e-01 -5.44465840e-01
 -4.62775260e-01 -6.15897059e-01  8.54297161e-01 -3.01343113e-01
  2.28873678e-02 -1.83473073e-03  8.63825083e-01  2.12487966e-01
  7.20341504e-01  1.75774187e-01 -6.29259527e-01  6.20538704e-02
 -2.77364105e-01 -2.41627559e-01 -2.15133533e-01  2.10541114e-01
  2.26011813e-01  5.88845372e-01 -1.37461558e-01  3.23752135e-01
 -1.00470471e+00  2.62190342e-01  3.88299078e-01 -4.74348605e-01
 -2.75637865e-01  6.88819811e-02 -3.88159961e-01 -4.57836568e-01
  6.61632359e-01  1.20249549e-02  8.27827379e-02 -5.68202078e-01
 -3.80035639e-01 -2.83259958e-01 -5.97763173e-02]"
35,"[ 3.5528965  -3.7682726  -1.6714034  -1.9365932   0.7351778  -1.8285029
  3.0130556  -1.6277698  -2.7397804   2.0074937  -0.00518592 -0.27119538
  0.4265772   2.4108093   0.06636865  1.6277168   0.64732367 -1.0944573
 -0.8106841   0.3329428   0.08700477  1.2672011  -2.290343   -1.0353293
  0.04085025 -0.06513872  1.7661705  -0.4890534  -0.70943254  0.74579054
  0.2346629  -1.3006514   2.1842794  -1.4457842   0.602808    0.49610367
 -0.34420028 -1.2232386  -0.51445603  1.6889186   0.05058039  0.75566727
  0.22173214 -2.0876167   0.28885904  0.37138626 -1.0417091   0.07853241
  1.07626     1.2311645   1.0006679   0.5379056  -0.75591534  1.1895099
 -0.47787887 -0.50925416  0.00535003  0.04100509 -0.00832959 -0.2453587
  0.25109932 -0.3678094  -0.77953756 -0.48752886  0.8451461   0.29386497
 -0.0783959  -0.4267376   0.40332    -0.02715572 -0.09050781  0.06468741
 -0.6161276  -0.5393451  -0.61857235  0.41622114  1.0334738   1.1761719
  1.1181525   0.05278248 -0.0648659   0.09439981  0.4670556   0.34141907
 -0.27350357  0.07692622 -1.0234982   0.06909029 -0.01156689 -0.13665402
  0.55248296]"
36,"[ 3.59317183e+00 -2.37432456e+00  5.18570244e-01  1.87921548e+00
  1.14694571e+00  6.83901966e-01  2.77092791e+00  4.46611047e-01
  9.29546535e-01  1.95334578e+00  1.96711898e+00  2.23593712e+00
  1.88358581e+00  7.51273453e-01 -1.83998212e-01  2.11694384e+00
 -1.38561344e+00  4.76742649e+00  1.01618195e+00 -8.13451707e-01
 -3.03902435e+00  2.44030356e+00  1.71886191e-01 -1.48701227e+00
  9.27344143e-01 -2.65804625e+00 -5.69890678e-01  1.30798244e+00
 -2.47832671e-01  9.93109047e-01 -1.27184212e+00  1.14406896e+00
 -1.82321340e-01 -3.72817218e-01  7.32373953e-01  1.42512545e-01
 -1.75363815e+00  3.82145762e-01 -7.17280805e-01  1.44524634e+00
 -9.06836390e-01  7.21884966e-01 -1.52369666e+00 -2.03695178e+00
  2.13375020e+00  7.50275403e-02 -1.12031543e+00  1.25746202e+00
 -8.28720868e-01  7.95319557e-01  2.12778878e+00  1.47672093e+00
 -4.59456116e-01 -1.55140471e+00  1.99495947e+00  9.38415289e-01
  8.26506555e-01  5.77162385e-01  1.16009855e+00 -1.68156877e-01
 -2.75237381e-01  1.09213687e-01 -5.35444975e-01  3.27011853e-01
 -5.03815562e-02  1.73388943e-01 -3.65498140e-02 -1.23292625e+00
  1.17234182e+00  5.88467658e-01  9.12149146e-04  4.00552034e-01
 -3.84911776e-01 -4.84215707e-01 -5.07855237e-01 -2.63448477e-01
  1.11827672e+00  9.80018198e-01  3.06293190e-01  4.04969379e-02
 -3.88467759e-01  1.13566145e-01  2.80851483e-01 -2.49082446e-01
 -3.52173559e-02 -1.69629335e-01  1.57500878e-02 -5.95150292e-01
 -1.94926709e-01 -1.65921688e-01  1.58574004e-02]"
37,"[-1.3740337  -2.864984   -3.6028523   0.17032427 -2.3856502   0.5757018
  0.04996273  0.6252712   1.9694927   3.2536113  -0.20204224  0.32169977
  0.7637387   2.0496993  -0.43647668  0.90929866 -0.5713629   0.84227675
  1.1141094   0.8576715   1.1229459  -1.3969382  -0.61337227 -0.27216235
  1.1150067  -0.45558476 -0.16997164 -0.73112386  0.98906934  0.46843106
 -0.33006793  1.0608209   0.02674309  0.5041994  -0.9157465  -0.94806254
  0.36513183  0.6672846   0.32346377  1.2221282   0.8048634  -0.01973892
 -0.7405361   0.82978666 -0.24802738 -0.39366132  0.19677493  1.5590256
 -0.6821794  -0.8089312  -0.42595938 -0.20861146 -0.40558973 -0.05759612
 -1.7426816  -0.13638099  0.8557002  -0.01576709 -0.4500291   0.3484079
  0.95571053  0.10664256 -0.19564345  0.07355993  0.11563119 -0.10832809
  0.2568189   0.11247039 -0.18740806  1.052362   -0.13440703  0.2394095
  0.33800474  1.0232027  -0.40600485 -0.6449644  -0.15642746  0.48669696
 -0.6121204   0.39365503 -0.9429031  -0.80508584 -0.8252112   0.12561476
  0.5092433   0.32283413 -0.6364657  -0.10979944  0.1849705   0.40762392
 -0.18992706]"
